method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
No cost penalty,keep,5a881cbb55429938390d3ee7,St. John of the Cross Episcopal Church has a rectory that was in a style that was a product of what earlier style?,0.5,1.0,0.6131471927654584,0.0,1,23,1.0,St. John of the Cross Episcopal Church has a rectory that was in a style that was a product of what earlier style?,"St. John of the Cross Episcopal Church | St. John's Episcopal Church, Canandaigua | St. Augustine's Episcopal Church Complex | St. Barnabas Episcopal Church (Troy, New York) | Mountain Road Historic District",Greek Revival architecture | St. John of the Cross Episcopal Church
No cost penalty,decompose,5abea9a35542990832d3a07e,Bullewijk metro station is part of a mixed rapid transit and light rail system that is how many km long?,1.0,1.0,0.9197207891481876,0.1,2,19,1.4,Bullewijk metro station is part of a mixed rapid transit || light rail system that is how many km long,Bullewijk metro station | Manila Light Rail Transit System Line 2 | Amsterdam Metro | Mashhad Urban Railway | List of Los Angeles Metro Rail stations,Amsterdam Metro | Bullewijk metro station
No cost penalty,keep,5a8fb65d5542997ba9cb32fa, Steven S. Crompton is a Canadian-born artist known as the artist for a a fantasy role-playing game designed by Ken St. Andre and first published by who?,1.0,1.0,1.0,0.0,1,27,1.5,Steven S. Crompton is a Canadian-born artist known as the artist for a a fantasy role-playing game designed by Ken St. Andre and first published by who?,Steve Crompton | Tunnels &amp; Trolls | Starfaring | The Sorcerer's Cave | Alshard,Steve Crompton | Tunnels &amp; Trolls
No cost penalty,keyword_compress,5abbd4425542993f40c73bcc,What party was the secretary of commerce and housing under the 42 Governor of Kansas?,0.5,0.5,0.38685280723454163,0.0,1,8,0.75,party secretary commerce housing under 42 governor kansas,Ron Rosenfeld | Robert G. Knight | Luther H. Hodges Jr. | Natalie Shirley | Dave Lopez,Joan Finney | Robert G. Knight
No cost penalty,entity_expand,5a7e02e05542995ed0d1667c,Was the Sacramento Deep Water Ship Channel or the Contra Costa Canal completed in an earlier year?,1.0,1.0,0.9197207891481876,0.16,1,19,1.34,Sacramento Deep Water Ship Channel Contra Costa Canal sacramento deep water ship channel contra costa canal completed earlier year,"Sacramento Deep Water Ship Channel | Bayport Terminal | Contra Costa Canal | Contra Costa Water District | Contra Costa Centre, California",Contra Costa Canal | Sacramento Deep Water Ship Channel
No cost penalty,keep,5ac002705542996f0d89cb05,"In what administrative category are the cities of Beitun, Xinjiang and Wafangdian?",0.5,1.0,0.6131471927654584,0.0,1,12,1.0,"In what administrative category are the cities of Beitun, Xinjiang and Wafangdian?",Wafangdian | Second Ürümqi–Jinghe Railway | Xinjiang Production and Construction Corps | Western Ukraine | Xinjiang,"Beitun, Xinjiang | Wafangdian"
No cost penalty,keyword_compress,5a747a3755429974ef308c09,What two occupations did Scott Weiland and Richard Hawley have in common?,1.0,1.0,0.8503449055347546,0.0,1,7,1.5,two occupations scott weiland richard hawley common,Scott Weiland | &quot;Happy&quot; in Galoshes | Truelove's Gutter | Late Night Final | Richard Hawley,Richard Hawley | Scott Weiland
No cost penalty,keyword_compress,5a716dc15542994082a3e82b,Who is younger Kirk Humphreys or Tom Coburn?,1.0,1.0,0.9197207891481876,0.0,1,5,1.5,younger kirk humphreys tom coburn,Kirk Humphreys | Kevin Ogle | Tom Coburn | Sarah Coburn | O. W. Coburn School of Law,Kirk Humphreys | Tom Coburn
No cost penalty,keyword_compress,5a8642045542991e771815e2,What is the man who Hofstadter's law is named after's profession?,1.0,1.0,0.8772153153380493,0.0,1,8,1.5,man hofstadter s law named after s profession,Hofstadter's law | Distinguished Canadian Planners | Ms. JD | Douglas Hofstadter | Reading law,Douglas Hofstadter | Hofstadter's law
No cost penalty,keyword_compress,5ab828f25542992aa3b8c8a3,What 2014 Ottawa Fury goalkeeper coach missed a shot deflected off Ronnie Whelan in the 1987 Football League Cup Final?,1.0,1.0,0.9197207891481876,0.0,1,16,1.5,2014 ottawa fury goalkeeper coach missed shot deflected off ronnie whelan 1987 football league cup final,1987 Football League Cup Final | 1985 Football League Cup Final | Bruce Grobbelaar | 1983 Football League Cup Final | 1988 Football League Cup Final,1987 Football League Cup Final | Bruce Grobbelaar
No cost penalty,keyword_compress,5adfd2f255429925eb1afaa5,A puzzle-platform video game developed by the Valve Corporation is part of what 2012 action-adventure game?,1.0,1.0,0.8772153153380493,0.0,1,12,1.5,puzzle platform video game developed valve corporation part 2012 action adventure game,Gateways (video game) | Prince of Persia: The Sands of Time | Team Fortress 2 | Portal (video game) | Aperture Tag: The Paint Gun Testing Initiative,Gateways (video game) | Portal (video game)
No cost penalty,keyword_compress,5aba5d2e55429901930fa799,"What was the name of a woman from the book titled ""Their Lives: The Women Targeted by the Clinton Machine "" and was also a former white house intern?",0.5,1.0,0.6131471927654584,0.0,1,14,1.0,name woman book titled lives women targeted clinton machine also former white house intern,Their Lives | The White House Doctor | Sheila Cavanagh | Once Upon a Secret | Gregory B. Craig,Monica Lewinsky | Their Lives
No cost penalty,keyword_compress,5ac3caa15542995ef918c23a,"Who were the live-in lovers of the founder of ""Playboy"" magazine in 1999 and 2000?",0.5,1.0,0.6131471927654584,0.0,1,7,1.0,live lovers founder playboy magazine 1999 2000,Sandy Bentley | List of people in Playboy 2000–09 | Playboy Mansion | The Girls Next Door | Elisa Bridges,Hugh Hefner | Sandy Bentley
No cost penalty,keyword_compress,5ab68a71554299710c8d1ec2,"Which breed of Dog was developed in Germany, The Large Münsterländer or Bracco Italiano?",1.0,1.0,0.9197207891481876,0.0,1,10,1.5,breed dog developed germany large m nsterl nder bracco italiano,Large Münsterländer | Small Münsterländer | Bracco Italiano | German Longhaired Pointer | Spinone Italiano,Bracco Italiano | Large Münsterländer
No cost penalty,keyword_compress,5ae748d1554299572ea547b0,"Marcus Wayne Garland spent nine seasons with an American professional baseball team that is based in Baltimore, Maryland, and was one of the AMerican League's original eight charter franchises when the league was established in what year?",1.0,1.0,1.0,0.0,1,24,1.5,marcus wayne garland spent nine seasons american professional baseball team based baltimore maryland one american league s original eight charter franchises league established year,Baltimore Orioles | Wayne Garland | History of the Cleveland Indians | History of the Minnesota Twins | Boston Red Sox,Baltimore Orioles | Wayne Garland
No cost penalty,entity_expand,5ae77c245542997b22f6a795,"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",0.5,1.0,0.6131471927654584,0.06,1,14,0.94,The Indian Mera Damad indian actor philanthropist starred mera damad entered film industry year,Mera Damad | Doddanna | Tariq Khan (actor) | Komal | Krishnabhaskar Mangalasserri,Farooq Sheikh | Mera Damad
No cost penalty,keyword_compress,5ab40e1c5542996a3a969f00,"Lawerence Turman had produced a film, with a character named ""Johnny 5"" that had a follow up sequel released in what year?",1.0,1.0,1.0,0.0,1,13,1.5,lawerence turman produced film character named johnny 5 follow up sequel released year,Lawrence Turman | Short Circuit (1986 film) | Short Circuit 2 | Nessuno mi può giudicare (1966 film) | Mage Gauntlet,Lawrence Turman | Short Circuit (1986 film)
No cost penalty,keyword_compress,5ab4c8735542996a3a969fcb,"What is the nationality of this actor, film producer and musician who has lived most of his life in Australia and appeared in Romper Stomper alongside Daniel Pollock, Jacqueline McKenzie and Tony Lee?",1.0,1.0,1.0,0.0,1,19,1.5,nationality actor film producer musician lived most life australia appeared romper stomper alongside daniel pollock jacqueline mckenzie tony lee,Russell Crowe | Romper Stomper | Daniel Pollock | Mr. Reliable | Romper Stomper (TV series),Romper Stomper | Russell Crowe
No cost penalty,keep,5ae40d405542996836b02c28,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",0.5,1.0,0.6131471927654584,0.0,1,23,1.0,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",Little Dipper (Six Flags Great America) | Viper (Six Flags Great America) | Apocalypse (Six Flags America) | Viper (Six Flags Magic Mountain) | American Eagle (roller coaster),Kiddieland Amusement Park | Little Dipper (Six Flags Great America)
No cost penalty,entity_expand,5ade03c65542990dbb2f7f2e,What nationality is the man who developed the dictator game?,0.5,0.2,0.23719771276929622,0.0,1,5,0.6,nationality man developed dictator game,Mega Man X7 | Mega Man 9 | Street Fighter X Mega Man | Mega Man X (video game) | Dictator game,Daniel Kahneman | Dictator game
No cost penalty,entity_expand,5ae53b545542990ba0bbb23c,Where does the hotel and casino located in which Bill Cosby's third album was recorded?,1.0,1.0,1.0,0.04,1,11,1.46,Bill Cosby hotel casino located bill cosby s third album recorded,"Why Is There Air? | Flamingo Las Vegas | Bill Cosby Is a Very Funny Fellow...Right! | Yes, Yes, Yes | The Original Jam Sessions 1969",Flamingo Las Vegas | Why Is There Air?
No cost penalty,entity_expand,5a7c6e435542996dd594b933,What was the birthdate of the actor who starred in the movie Voodoo?,0.5,0.3333333333333333,0.3065735963827292,0.0,1,5,0.6666666666666666,Voodoo birthdate actor starred movie,Dan Frischman | Voodoo Moon | Corey Feldman | Sugar Hill (1974 film) | The Undead (film),Corey Feldman | Voodoo (film)
No cost penalty,entity_expand,5a8c4ebf554299585d9e365d,Who was one of the first religious sceptics’ best disciple?,1.0,0.3333333333333333,0.5706417189553201,0.0,1,6,1.1666666666666667,one first religious sceptics best disciple,Ran Geng | Min Sun | Socrates | Religious skepticism | Samfälligheten för Nordisk Sed,Religious skepticism | Socrates
No cost penalty,keep,5a8dafbd554299068b959da0,How many episodes were made for the science fiction series with Gus Birney?,0.5,1.0,0.6131471927654584,0.0,1,13,1.0,How many episodes were made for the science fiction series with Gus Birney?,Gus Birney | List of Red Dwarf concepts | Time Lord | Aarne Haapakoski | Lester del Rey,Gus Birney | The Mist (TV series)
No cost penalty,entity_expand,5a845d735542996488c2e52e,Stronger Together was used for the campaign comprised of the Vice Presidential candidate who was a Senator from what state?,0.5,1.0,0.6131471927654584,0.08,1,14,0.92,Stronger Together Vice Presidential Senator stronger together used campaign comprised vice presidential candidate state,"Stronger Together (book) | Running mate | Unpledged elector | Aquino–Binay Campaign, 2010 | Matilde Zimmermann",Stronger Together (book) | Tim Kaine
No cost penalty,decompose,5aba9db7554299232ef4a361,From 2003 to 2008 Tom Holland was responsible for what  ?,1.0,1.0,1.0,0.1,2,5,1.4,2003 2008 || tom holland responsible,Tom Holland (politician) | Kansas House of Representatives | Tom Rasmussen | Twisted Tales (web series) | Thinner (film),Kansas House of Representatives | Tom Holland (politician)
No cost penalty,keep,5a79258a55429974737f79a8,"In the seventh-largest country in Africa, what is the oil prodcution of the city at the mouth of the Congo River?",1.0,1.0,0.9197207891481876,0.0,1,21,1.5,"In the seventh-largest country in Africa, what is the oil prodcution of the city at the mouth of the Congo River?",Soyo | List of companies of Angola | Angola | Kasai River | Petrocephalus arnegardi,Angola | Soyo
No cost penalty,keyword_compress,5a86ed6155429960ec39b6d9,"In what year was the American country rock band who's number one song was done as a cover on the album ""What If?"" founded?",0.5,1.0,0.6131471927654584,0.0,1,14,1.0,year american country rock band s number one song done cover album if founded,What If? (Emerson Drive album) | The Kentucky Headhunters discography | Kentucky Gambler | Kentucky Blue Collar Band | List of Billboard 200 number-one albums of 2002,Nitty Gritty Dirt Band | What If? (Emerson Drive album)
No cost penalty,keyword_compress,5a78f35455429970f5fffded,What character did the star of Into The Homeland play on the TV show Nashville?,1.0,1.0,0.8772153153380493,0.0,1,8,1.5,character star into homeland play tv show nashville,Into the Homeland | Character blogging | Shweta Munshi | Powers Boothe | Saurav Gurjar,Into the Homeland | Powers Boothe
No cost penalty,keyword_compress,5ae0111e55429906c02daabc,Kyle York is the Chief Strategy Officer of a company that was aqured by what corporation in 2016?,1.0,1.0,0.9197207891481876,0.0,1,9,1.5,kyle york chief strategy officer company aqured corporation 2016,Kyle York (entrepreneur) | Carole Post | Dyn (company) | Senior management | Aditya Julka,Dyn (company) | Kyle York (entrepreneur)
No cost penalty,keyword_compress,5a7633ad5542992db9473741,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",0.5,1.0,0.6131471927654584,0.0,1,11,1.0,fought earlier our nation s history seven days battles battle manila,Battle of Manila (1945) | Battle of Port Republic | Battle of Cross Keys | Seven Days Union order of battle | Seven Days Confederate order of battle,Battle of Manila (1945) | Seven Days Battles
No cost penalty,decompose,5aba7d8655429901930fa7ec,Where is the University Joe Odom played football for located?,1.0,0.5,0.6934264036172708,0.1,2,6,1.15,university joe odom || played football located,Sammy Joe Odom | Joe Odom | Purdue University | Jason Odom | George Capron,Joe Odom | Purdue University
No cost penalty,entity_expand,5a7571095542992d0ec05f97,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",1.0,1.0,1.0,0.0,1,8,1.5,Mirrors Hitch actress made film debut 2005 comedy,Mirrors (film) | Paula Patton | Hitch (film) | Gloria Garayua | Rimpi Das,Mirrors (film) | Paula Patton
No cost penalty,decompose,5a7fa1b05542994857a7678e,The Jodrell Bank Observatory was established in 1945 by what English physicist and radio astronomer?,1.0,1.0,1.0,0.1,2,14,1.4,The Jodrell Bank Observatory was established in 1945 by what English physicist || radio astronomer,Bernard Lovell | Jodrell Bank Observatory | Mary Almond | Jodrell Bank Centre for Astrophysics | Lovell Telescope,Bernard Lovell | Jodrell Bank Observatory
No cost penalty,decompose,5a85ebe75542996432c5712a,Are both Ride a Wild Pony and Frozen 2 computer-animated films?,0.5,1.0,0.6131471927654584,0.1,2,10,0.9,Are both Ride a Wild Pony || Frozen 2 computer-animated films,Frozen 2 | Pony ride | Preston Stutzman | Shrek (franchise) | Bonnee Buttered Beef Steaks,Frozen 2 | Ride a Wild Pony
