source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-3026,Vitamin C-Enriched Bacon,1.0,0.25,0.43067655807339306,0.03,2,3,1.095,Vitamin C-Enriched Bacon,MED-3157 | MED-4976 | MED-1601 | MED-4470 | MED-5131,MED-4470,0.5677143628958785
scifact,nfcorpus,test,Oracle retrieval action,dense_keep,PLAIN-3026,Vitamin C-Enriched Bacon,1.0,0.5,0.6309297535714575,0.0,1,3,1.25,Vitamin C-Enriched Bacon,MED-3157 | MED-4470 | MED-922 | MED-981 | MED-3452,MED-4470,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.0,1,6,1.5,BPA Plastic and Male Sexual Dysfunction,MED-4186 | MED-4185 | MED-3429 | MED-3421 | MED-746,MED-4185 | MED-4186,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.0,1,5,1.5,bpa plastic male sexual dysfunction,MED-4186 | MED-4185 | MED-3429 | MED-3421 | MED-746,MED-4185 | MED-4186,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.0,1,6,1.5,BPA Plastic and Male Sexual Dysfunction,MED-4185 | MED-4186 | MED-3421 | MED-3429 | MED-3407,MED-4185 | MED-4186,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,0.9197207891481876,0.0,1,5,1.5,bpa plastic male sexual dysfunction,MED-4185 | MED-3421 | MED-4186 | MED-3429 | MED-3407,MED-4185 | MED-4186,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.03,2,6,1.47,BPA Plastic and Male Sexual Dysfunction,MED-4185 | MED-4186 | MED-3421 | MED-3429 | MED-3407,MED-4185 | MED-4186,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.03,2,5,1.47,bpa plastic male sexual dysfunction,MED-4185 | MED-4186 | MED-3421 | MED-3429 | MED-3407,MED-4185 | MED-4186,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.0,1,6,1.5,BPA Plastic and Male Sexual Dysfunction,MED-4185 | MED-4186 | MED-3421 | MED-3429 | MED-3407,MED-4185 | MED-4186,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.0,1,6,1.5,BPA Plastic and Male Sexual Dysfunction,MED-4186 | MED-4185 | MED-3429 | MED-3421 | MED-746,MED-4185 | MED-4186,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.03,2,6,1.47,BPA Plastic and Male Sexual Dysfunction,MED-4185 | MED-4186 | MED-3421 | MED-3429 | MED-3407,MED-4185 | MED-4186,1.1665057193013957
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,1.0,1.0,1.0,0.0,1,6,1.5,BPA Plastic and Male Sexual Dysfunction,MED-4186 | MED-4185 | MED-3429 | MED-3421 | MED-746,MED-4185 | MED-4186,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.0,1,4,0.0,National Academy of Sciences,MED-4599 | MED-4674 | MED-1878 | MED-2327 | MED-3726,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.0,1,3,0.0,national academy sciences,MED-1878 | MED-4599 | MED-4674 | MED-2327 | MED-3726,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.0,1,4,0.0,National Academy of Sciences,MED-3001 | MED-3604 | MED-762 | MED-2220 | MED-1055,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.0,1,3,0.0,national academy sciences,MED-3604 | MED-762 | MED-3001 | MED-5345 | MED-749,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.03,2,4,-0.03,National Academy of Sciences,MED-3001 | MED-4599 | MED-3604 | MED-4674 | MED-1878,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.03,2,3,-0.03,national academy sciences,MED-1878 | MED-3604 | MED-4599 | MED-762 | MED-3001,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.0,1,4,0.0,National Academy of Sciences,MED-3001 | MED-3604 | MED-762 | MED-2220 | MED-1055,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Heuristic retrieval router,dense_keep,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.0,1,4,0.0,National Academy of Sciences,MED-3001 | MED-3604 | MED-762 | MED-2220 | MED-1055,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.03,2,4,-0.03,National Academy of Sciences,MED-3001 | MED-4599 | MED-3604 | MED-4674 | MED-1878,MED-3597 | MED-3598 | MED-3599 | MED-4804,0.6041249643660517
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-1690,National Academy of Sciences,0.0,0.0,0.0,0.0,1,4,0.0,National Academy of Sciences,MED-4599 | MED-4674 | MED-1878 | MED-2327 | MED-3726,MED-3597 | MED-3598 | MED-3599 | MED-4804,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-1203,folic acid,0.16666666666666666,1.0,0.5531464700081437,0.0,1,2,0.6666666666666666,folic acid,MED-4771 | MED-1203 | MED-3275 | MED-4872 | MED-4764,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-1203,folic acid,0.16666666666666666,1.0,0.5531464700081437,0.0,1,2,0.6666666666666666,folic acid,MED-4771 | MED-1203 | MED-3275 | MED-4872 | MED-4764,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-1203,folic acid,0.3333333333333333,1.0,0.8539316501572937,0.0,1,2,0.8333333333333333,folic acid,MED-4771 | MED-1203 | MED-1202 | MED-993 | MED-1201,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-1203,folic acid,0.3333333333333333,1.0,0.8539316501572937,0.0,1,2,0.8333333333333333,folic acid,MED-4771 | MED-1203 | MED-1202 | MED-993 | MED-1201,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-1203,folic acid,0.25,1.0,0.7227265726449519,0.03,2,2,0.72,folic acid,MED-4771 | MED-1203 | MED-1202 | MED-3275 | MED-4872,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-1203,folic acid,0.25,1.0,0.7227265726449519,0.03,2,2,0.72,folic acid,MED-4771 | MED-1203 | MED-1202 | MED-3275 | MED-4872,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-1203,folic acid,0.3333333333333333,1.0,0.8539316501572937,0.0,1,2,0.8333333333333333,folic acid,MED-4771 | MED-1203 | MED-1202 | MED-993 | MED-1201,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-1203,folic acid,0.16666666666666666,1.0,0.5531464700081437,0.0,1,2,0.6666666666666666,folic acid,MED-4771 | MED-1203 | MED-3275 | MED-4872 | MED-4764,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Transferred source policy,hybrid_keyword,PLAIN-1203,folic acid,0.25,1.0,0.7227265726449519,0.03,2,2,0.72,folic acid,MED-4771 | MED-1203 | MED-1202 | MED-3275 | MED-4872,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,0.7124364342856994
scifact,nfcorpus,test,Oracle retrieval action,dense_keep,PLAIN-1203,folic acid,0.3333333333333333,1.0,0.8539316501572937,0.0,1,2,0.8333333333333333,folic acid,MED-4771 | MED-1203 | MED-1202 | MED-993 | MED-1201,MED-1195 | MED-1196 | MED-1198 | MED-1199 | MED-1200 | MED-1201 | MED-1202 | MED-1203 | MED-4365 | MED-4575 | MED-4771 | MED-5360,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.0625,0.2,0.13120507751234178,0.0,1,5,0.1625,Is Distilled Fish Oil Toxin-Free?,MED-4961 | MED-3662 | MED-928 | MED-1569 | MED-2751,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.0,0.0,0.0,0.0,1,5,0.0,distilled fish oil toxin free,MED-928 | MED-1569 | MED-4961 | MED-4525 | MED-3662,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.125,0.5,0.34519134224686937,0.0,1,5,0.375,Is Distilled Fish Oil Toxin-Free?,MED-4943 | MED-4730 | MED-5102 | MED-1098 | MED-1831,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.0625,0.5,0.21398626473452756,0.0,1,5,0.3125,distilled fish oil toxin free,MED-4943 | MED-4730 | MED-4811 | MED-1961 | MED-5102,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.0625,0.25,0.14606834984270645,0.03,2,5,0.1575,Is Distilled Fish Oil Toxin-Free?,MED-4943 | MED-4961 | MED-3662 | MED-4730 | MED-5102,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.0625,0.25,0.14606834984270645,0.03,2,5,0.1575,distilled fish oil toxin free,MED-4943 | MED-928 | MED-1569 | MED-4730 | MED-4811,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.125,0.5,0.34519134224686937,0.0,1,5,0.375,Is Distilled Fish Oil Toxin-Free?,MED-4943 | MED-4730 | MED-5102 | MED-1098 | MED-1831,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.0625,0.2,0.13120507751234178,0.0,1,5,0.1625,Is Distilled Fish Oil Toxin-Free?,MED-4961 | MED-3662 | MED-928 | MED-1569 | MED-2751,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.0625,0.25,0.14606834984270645,0.03,2,5,0.1575,Is Distilled Fish Oil Toxin-Free?,MED-4943 | MED-4961 | MED-3662 | MED-4730 | MED-5102,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,0.6780526941945121
scifact,nfcorpus,test,Oracle retrieval action,dense_keep,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,0.125,0.5,0.34519134224686937,0.0,1,5,0.375,Is Distilled Fish Oil Toxin-Free?,MED-4943 | MED-4730 | MED-5102 | MED-1098 | MED-1831,MED-1831 | MED-1832 | MED-1833 | MED-1834 | MED-2750 | MED-2751 | MED-2752 | MED-2753 | MED-2754 | MED-2755 | MED-2756 | MED-4729 | MED-4730 | MED-4731 | MED-4732 | MED-5092,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,0.5,0.21398626473452756,0.0,1,3,0.31666666666666665,Optimal Phytosterol Dose,MED-4296 | MED-4295 | MED-4573 | MED-836 | MED-2430,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,0.5,0.21398626473452756,0.0,1,3,0.31666666666666665,optimal phytosterol dose,MED-4296 | MED-4295 | MED-4573 | MED-836 | MED-2430,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,1.0,0.3391602052736161,0.0,1,3,0.5666666666666667,Optimal Phytosterol Dose,MED-4295 | MED-4296 | MED-2235 | MED-5115 | MED-4913,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,1.0,0.3391602052736161,0.0,1,3,0.5666666666666667,optimal phytosterol dose,MED-4295 | MED-4296 | MED-2235 | MED-5115 | MED-4913,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,1.0,0.3391602052736161,0.03,2,3,0.5366666666666666,Optimal Phytosterol Dose,MED-4295 | MED-4296 | MED-2235 | MED-4573 | MED-5115,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,1.0,0.3391602052736161,0.03,2,3,0.5366666666666666,optimal phytosterol dose,MED-4295 | MED-4296 | MED-2235 | MED-4573 | MED-5115,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,1.0,0.3391602052736161,0.0,1,3,0.5666666666666667,Optimal Phytosterol Dose,MED-4295 | MED-4296 | MED-2235 | MED-5115 | MED-4913,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,0.5,0.21398626473452756,0.0,1,3,0.31666666666666665,Optimal Phytosterol Dose,MED-4296 | MED-4295 | MED-4573 | MED-836 | MED-2430,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Transferred source policy,hybrid_keep,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,1.0,0.3391602052736161,0.03,2,3,0.5366666666666666,Optimal Phytosterol Dose,MED-4295 | MED-4296 | MED-2235 | MED-4573 | MED-5115,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,0.7001449116321119
scifact,nfcorpus,test,Oracle retrieval action,dense_keep,PLAIN-2910,Optimal Phytosterol Dose,0.06666666666666667,1.0,0.3391602052736161,0.0,1,3,0.5666666666666667,Optimal Phytosterol Dose,MED-4295 | MED-4296 | MED-2235 | MED-5115 | MED-4913,MED-4295 | MED-4300 | MED-4301 | MED-4352 | MED-4353 | MED-4423 | MED-4424 | MED-4425 | MED-4560 | MED-4832 | MED-4833 | MED-4834 | MED-4835 | MED-4846 | MED-4906,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-1772,organotins,1.0,1.0,1.0,0.0,1,1,1.5,organotins,MED-4728 | MED-4727 | MED-10 | MED-14 | MED-118,MED-4727 | MED-4728,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-1772,organotins,1.0,1.0,1.0,0.0,1,1,1.5,organotins,MED-4728 | MED-4727 | MED-10 | MED-14 | MED-118,MED-4727 | MED-4728,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-1772,organotins,1.0,1.0,0.9197207891481876,0.0,1,1,1.5,organotins,MED-4727 | MED-5316 | MED-4728 | MED-5071 | MED-3100,MED-4727 | MED-4728,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-1772,organotins,1.0,1.0,0.9197207891481876,0.0,1,1,1.5,organotins,MED-4727 | MED-5316 | MED-4728 | MED-5071 | MED-3100,MED-4727 | MED-4728,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-1772,organotins,1.0,1.0,1.0,0.03,2,1,1.47,organotins,MED-4727 | MED-4728 | MED-5316 | MED-10 | MED-14,MED-4727 | MED-4728,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-1772,organotins,1.0,1.0,1.0,0.03,2,1,1.47,organotins,MED-4727 | MED-4728 | MED-5316 | MED-10 | MED-14,MED-4727 | MED-4728,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-1772,organotins,1.0,1.0,0.9197207891481876,0.0,1,1,1.5,organotins,MED-4727 | MED-5316 | MED-4728 | MED-5071 | MED-3100,MED-4727 | MED-4728,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-1772,organotins,1.0,1.0,1.0,0.0,1,1,1.5,organotins,MED-4728 | MED-4727 | MED-10 | MED-14 | MED-118,MED-4727 | MED-4728,
scifact,nfcorpus,test,Transferred source policy,hybrid_keyword,PLAIN-1772,organotins,1.0,1.0,1.0,0.03,2,1,1.47,organotins,MED-4727 | MED-4728 | MED-5316 | MED-10 | MED-14,MED-4727 | MED-4728,0.895837445658482
scifact,nfcorpus,test,Oracle retrieval action,bm25_keep,PLAIN-1772,organotins,1.0,1.0,1.0,0.0,1,1,1.5,organotins,MED-4728 | MED-4727 | MED-10 | MED-14 | MED-118,MED-4727 | MED-4728,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-441,Is apple cider vinegar good for you?,0.6,1.0,0.7227265726449519,0.0,1,7,1.1,Is apple cider vinegar good for you?,MED-942 | MED-941 | MED-4701 | MED-3109 | MED-2291,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-441,Is apple cider vinegar good for you?,0.8,1.0,0.8539316501572937,0.0,1,5,1.3,apple cider vinegar good you,MED-942 | MED-941 | MED-4701 | MED-4587 | MED-4702,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-441,Is apple cider vinegar good for you?,0.6,1.0,0.7227265726449519,0.0,1,7,1.1,Is apple cider vinegar good for you?,MED-942 | MED-4701 | MED-4703 | MED-1792 | MED-1841,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-441,Is apple cider vinegar good for you?,0.8,1.0,0.8539316501572937,0.0,1,5,1.3,apple cider vinegar good you,MED-942 | MED-4701 | MED-4703 | MED-1792 | MED-4702,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-441,Is apple cider vinegar good for you?,0.8,1.0,0.8687949224876582,0.03,2,7,1.27,Is apple cider vinegar good for you?,MED-942 | MED-4701 | MED-941 | MED-4703 | MED-1792,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Hybrid keyword,hybrid_keyword,PLAIN-441,Is apple cider vinegar good for you?,1.0,1.0,1.0,0.03,2,5,1.47,apple cider vinegar good you,MED-942 | MED-4701 | MED-941 | MED-4702 | MED-4703,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Target train-best action,dense_keep,PLAIN-441,Is apple cider vinegar good for you?,0.6,1.0,0.7227265726449519,0.0,1,7,1.1,Is apple cider vinegar good for you?,MED-942 | MED-4701 | MED-4703 | MED-1792 | MED-1841,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Heuristic retrieval router,bm25_keep,PLAIN-441,Is apple cider vinegar good for you?,0.6,1.0,0.7227265726449519,0.0,1,7,1.1,Is apple cider vinegar good for you?,MED-942 | MED-941 | MED-4701 | MED-3109 | MED-2291,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Transferred source policy,bm25_keyword,PLAIN-441,Is apple cider vinegar good for you?,0.8,1.0,0.8539316501572937,0.0,1,5,1.3,apple cider vinegar good you,MED-942 | MED-941 | MED-4701 | MED-4587 | MED-4702,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,1.3094057803830415
scifact,nfcorpus,test,Oracle retrieval action,hybrid_keyword,PLAIN-441,Is apple cider vinegar good for you?,1.0,1.0,1.0,0.03,2,5,1.47,apple cider vinegar good you,MED-942 | MED-4701 | MED-941 | MED-4702 | MED-4703,MED-4701 | MED-4702 | MED-4703 | MED-941 | MED-942,
scifact,nfcorpus,test,Vanilla BM25,bm25_keep,PLAIN-307,Vitamin D: Shedding some light on the new recommendations,0.3333333333333333,0.5,0.2960819109658652,0.0,1,9,0.5833333333333333,Vitamin D: Shedding some light on the new recommendations,MED-3231 | MED-714 | MED-4872 | MED-920 | MED-921,MED-714 | MED-716 | MED-919,
scifact,nfcorpus,test,BM25 keyword,bm25_keyword,PLAIN-307,Vitamin D: Shedding some light on the new recommendations,0.3333333333333333,0.25,0.20210734650054757,0.0,1,7,0.4583333333333333,vitamin d shedding some light new recommendations,MED-920 | MED-3231 | MED-921 | MED-714 | MED-4872,MED-714 | MED-716 | MED-919,
scifact,nfcorpus,test,Dense original,dense_keep,PLAIN-307,Vitamin D: Shedding some light on the new recommendations,0.6666666666666666,1.0,0.6713860725233041,0.0,1,9,1.1666666666666665,Vitamin D: Shedding some light on the new recommendations,MED-714 | MED-3988 | MED-3987 | MED-919 | MED-4566,MED-714 | MED-716 | MED-919,
scifact,nfcorpus,test,Dense keyword,dense_keyword,PLAIN-307,Vitamin D: Shedding some light on the new recommendations,1.0,0.5,0.7122630665145961,0.0,1,7,1.25,vitamin d shedding some light new recommendations,MED-3988 | MED-714 | MED-716 | MED-4566 | MED-919,MED-714 | MED-716 | MED-919,
scifact,nfcorpus,test,Hybrid original,hybrid_keep,PLAIN-307,Vitamin D: Shedding some light on the new recommendations,0.3333333333333333,1.0,0.46927872602275644,0.03,2,9,0.8033333333333332,Vitamin D: Shedding some light on the new recommendations,MED-714 | MED-3231 | MED-3988 | MED-3987 | MED-4872,MED-714 | MED-716 | MED-919,
