split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,bm25_keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
train,BM25 keyword,bm25_keyword,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.0,1,5,1.5,bush family own baseball team,nq:-6719831189568463411 | nq:-8679439398721195447 | nq:6572568689091749101 | nq:-5944168583179757903 | nq:-2209109666131627285,nq:-6719831189568463411
train,Dense original,dense_keep,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.0,1,8,1.5,did the bush family own a baseball team,nq:-6719831189568463411 | nq:-8679439398721195447 | nq:6572568689091749101 | nq:6355352627831482364 | nq:2157125040478289133,nq:-6719831189568463411
train,Dense keyword,dense_keyword,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.0,1,5,1.5,bush family own baseball team,nq:-6719831189568463411 | nq:-8679439398721195447 | nq:6572568689091749101 | nq:6355352627831482364 | nq:2157125040478289133,nq:-6719831189568463411
train,Hybrid original,hybrid_keep,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.03,2,8,1.47,did the bush family own a baseball team,nq:-6719831189568463411 | nq:-8679439398721195447 | nq:6572568689091749101 | nq:-2528164310441623185 | nq:-2209109666131627285,nq:-6719831189568463411
train,Hybrid keyword,hybrid_keyword,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.03,2,5,1.47,bush family own baseball team,nq:-6719831189568463411 | nq:-8679439398721195447 | nq:6572568689091749101 | nq:-5944168583179757903 | nq:6355352627831482364,nq:-6719831189568463411
train,Train-best retrieval action,dense_keep,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.0,1,8,1.5,did the bush family own a baseball team,nq:-6719831189568463411 | nq:-8679439398721195447 | nq:6572568689091749101 | nq:6355352627831482364 | nq:2157125040478289133,nq:-6719831189568463411
train,Selective retrieval policy,bm25_keyword,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.0,1,5,1.5,bush family own baseball team,nq:-6719831189568463411 | nq:-8679439398721195447 | nq:6572568689091749101 | nq:-5944168583179757903 | nq:-2209109666131627285,nq:-6719831189568463411
train,Oracle retrieval action,bm25_keep,-6719831189568463411,did the bush family own a baseball team,1.0,1.0,1.0,0.0,1,8,1.5,did the bush family own a baseball team,nq:-6719831189568463411 | nq:-2528164310441623185 | nq:6572568689091749101 | nq:-2209109666131627285 | nq:-8679439398721195447,nq:-6719831189568463411
train,Vanilla BM25,bm25_keep,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.0,1,8,1.5,where is the crown of thorns starfish located,nq:-5670136654288025028 | nq:4259863793651737582 | nq:-2898557982435101429 | nq:-6470661682628568770 | nq:9206631954896801929,nq:-5670136654288025028
train,BM25 keyword,bm25_keyword,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.0,1,4,1.5,crown thorns starfish located,nq:-5670136654288025028 | nq:-7930247987013374697 | nq:4259863793651737582 | nq:-6470661682628568770 | nq:-8489349464896514022,nq:-5670136654288025028
train,Dense original,dense_keep,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.0,1,8,1.5,where is the crown of thorns starfish located,nq:-5670136654288025028 | nq:1550607712450089106 | nq:-3320818211133139001 | nq:-1718174406566070967 | nq:4259863793651737582,nq:-5670136654288025028
train,Dense keyword,dense_keyword,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.0,1,4,1.5,crown thorns starfish located,nq:-5670136654288025028 | nq:1550607712450089106 | nq:-3320818211133139001 | nq:507570588061075741 | nq:-1718174406566070967,nq:-5670136654288025028
train,Hybrid original,hybrid_keep,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.03,2,8,1.47,where is the crown of thorns starfish located,nq:-5670136654288025028 | nq:4259863793651737582 | nq:1550607712450089106 | nq:-2898557982435101429 | nq:-3320818211133139001,nq:-5670136654288025028
train,Hybrid keyword,hybrid_keyword,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.03,2,4,1.47,crown thorns starfish located,nq:-5670136654288025028 | nq:-7930247987013374697 | nq:1550607712450089106 | nq:-3320818211133139001 | nq:4259863793651737582,nq:-5670136654288025028
train,Train-best retrieval action,dense_keep,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.0,1,8,1.5,where is the crown of thorns starfish located,nq:-5670136654288025028 | nq:1550607712450089106 | nq:-3320818211133139001 | nq:-1718174406566070967 | nq:4259863793651737582,nq:-5670136654288025028
train,Selective retrieval policy,bm25_keep,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.0,1,8,1.5,where is the crown of thorns starfish located,nq:-5670136654288025028 | nq:4259863793651737582 | nq:-2898557982435101429 | nq:-6470661682628568770 | nq:9206631954896801929,nq:-5670136654288025028
train,Oracle retrieval action,bm25_keep,-5670136654288025028,where is the crown of thorns starfish located,1.0,1.0,1.0,0.0,1,8,1.5,where is the crown of thorns starfish located,nq:-5670136654288025028 | nq:4259863793651737582 | nq:-2898557982435101429 | nq:-6470661682628568770 | nq:9206631954896801929,nq:-5670136654288025028
train,Vanilla BM25,bm25_keep,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,1.0,1.0,0.0,1,11,1.5,when did congress passes legislation to fund the national cancer institute,nq:-4417086040246134402 | nq:629947557016149979 | nq:-639213658336471682 | nq:3760975515527240258 | nq:-4222512069603517522,nq:-4417086040246134402
train,BM25 keyword,bm25_keyword,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,1.0,1.0,0.0,1,7,1.5,congress passes legislation fund national cancer institute,nq:-4417086040246134402 | nq:-639213658336471682 | nq:629947557016149979 | nq:-4222512069603517522 | nq:8213413935253147842,nq:-4417086040246134402
train,Dense original,dense_keep,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,0.5,0.6309297535714575,0.0,1,11,1.25,when did congress passes legislation to fund the national cancer institute,nq:6406868378537066919 | nq:-4417086040246134402 | nq:-639213658336471682 | nq:6453146090264489338 | nq:8179898753906755813,nq:-4417086040246134402
train,Dense keyword,dense_keyword,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,1.0,1.0,0.0,1,7,1.5,congress passes legislation fund national cancer institute,nq:-4417086040246134402 | nq:6453146090264489338 | nq:6406868378537066919 | nq:-4222512069603517522 | nq:-639213658336471682,nq:-4417086040246134402
train,Hybrid original,hybrid_keep,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,1.0,1.0,0.03,2,11,1.47,when did congress passes legislation to fund the national cancer institute,nq:-4417086040246134402 | nq:6406868378537066919 | nq:-639213658336471682 | nq:629947557016149979 | nq:3760975515527240258,nq:-4417086040246134402
train,Hybrid keyword,hybrid_keyword,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,1.0,1.0,0.03,2,7,1.47,congress passes legislation fund national cancer institute,nq:-4417086040246134402 | nq:-639213658336471682 | nq:-4222512069603517522 | nq:6453146090264489338 | nq:629947557016149979,nq:-4417086040246134402
train,Train-best retrieval action,dense_keep,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,0.5,0.6309297535714575,0.0,1,11,1.25,when did congress passes legislation to fund the national cancer institute,nq:6406868378537066919 | nq:-4417086040246134402 | nq:-639213658336471682 | nq:6453146090264489338 | nq:8179898753906755813,nq:-4417086040246134402
train,Selective retrieval policy,bm25_keyword,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,1.0,1.0,0.0,1,7,1.5,congress passes legislation fund national cancer institute,nq:-4417086040246134402 | nq:-639213658336471682 | nq:629947557016149979 | nq:-4222512069603517522 | nq:8213413935253147842,nq:-4417086040246134402
train,Oracle retrieval action,bm25_keep,-4417086040246134402,when did congress passes legislation to fund the national cancer institute,1.0,1.0,1.0,0.0,1,11,1.5,when did congress passes legislation to fund the national cancer institute,nq:-4417086040246134402 | nq:629947557016149979 | nq:-639213658336471682 | nq:3760975515527240258 | nq:-4222512069603517522,nq:-4417086040246134402
train,Vanilla BM25,bm25_keep,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.0,1,11,1.5,the letter of the law versus the spirit of the law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:7802286767648698122 | nq:-6485399290736921293 | nq:-546696194238868913,nq:4306749566186588785
train,BM25 keyword,bm25_keyword,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.0,1,5,1.5,letter law versus spirit law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:7802286767648698122 | nq:-4222512069603517522 | nq:-6485399290736921293,nq:4306749566186588785
train,Dense original,dense_keep,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.0,1,11,1.5,the letter of the law versus the spirit of the law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:1404052427196543739 | nq:-9026939879005451076 | nq:-51011525148659082,nq:4306749566186588785
train,Dense keyword,dense_keyword,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.0,1,5,1.5,letter law versus spirit law,nq:4306749566186588785 | nq:-51011525148659082 | nq:4034124101064073031 | nq:1033762063117474533 | nq:1404052427196543739,nq:4306749566186588785
train,Hybrid original,hybrid_keep,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.03,2,11,1.47,the letter of the law versus the spirit of the law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:1404052427196543739 | nq:7802286767648698122 | nq:-6485399290736921293,nq:4306749566186588785
train,Hybrid keyword,hybrid_keyword,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.03,2,5,1.47,letter law versus spirit law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:-51011525148659082 | nq:4034124101064073031 | nq:7802286767648698122,nq:4306749566186588785
train,Train-best retrieval action,dense_keep,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.0,1,11,1.5,the letter of the law versus the spirit of the law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:1404052427196543739 | nq:-9026939879005451076 | nq:-51011525148659082,nq:4306749566186588785
train,Selective retrieval policy,dense_keep,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.0,1,11,1.5,the letter of the law versus the spirit of the law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:1404052427196543739 | nq:-9026939879005451076 | nq:-51011525148659082,nq:4306749566186588785
train,Oracle retrieval action,bm25_keep,4306749566186588785,the letter of the law versus the spirit of the law,1.0,1.0,1.0,0.0,1,11,1.5,the letter of the law versus the spirit of the law,nq:4306749566186588785 | nq:-4482979425454794325 | nq:7802286767648698122 | nq:-6485399290736921293 | nq:-546696194238868913,nq:4306749566186588785
train,Vanilla BM25,bm25_keep,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.0,1,8,1.5,how much does it cost for the olympics,nq:6059963286717890517 | nq:-8074993547733090370 | nq:-1545150092700302635 | nq:-639213658336471682 | nq:-1762735185903280553,nq:6059963286717890517
train,BM25 keyword,bm25_keyword,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.0,1,3,1.5,much cost olympics,nq:6059963286717890517 | nq:-1545150092700302635 | nq:-1762735185903280553 | nq:-7008368888638493698 | nq:2431785971479431835,nq:6059963286717890517
train,Dense original,dense_keep,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.0,1,8,1.5,how much does it cost for the olympics,nq:6059963286717890517 | nq:5301072772616910848 | nq:-4362695987518558696 | nq:6507459087595991641 | nq:6618579378419636986,nq:6059963286717890517
train,Dense keyword,dense_keyword,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.0,1,3,1.5,much cost olympics,nq:6059963286717890517 | nq:5301072772616910848 | nq:-4362695987518558696 | nq:6507459087595991641 | nq:7242602448090583615,nq:6059963286717890517
train,Hybrid original,hybrid_keep,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.03,2,8,1.47,how much does it cost for the olympics,nq:6059963286717890517 | nq:-8074993547733090370 | nq:5301072772616910848 | nq:-1545150092700302635 | nq:-4362695987518558696,nq:6059963286717890517
train,Hybrid keyword,hybrid_keyword,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.03,2,3,1.47,much cost olympics,nq:6059963286717890517 | nq:-1545150092700302635 | nq:5301072772616910848 | nq:-1762735185903280553 | nq:-4362695987518558696,nq:6059963286717890517
train,Train-best retrieval action,dense_keep,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.0,1,8,1.5,how much does it cost for the olympics,nq:6059963286717890517 | nq:5301072772616910848 | nq:-4362695987518558696 | nq:6507459087595991641 | nq:6618579378419636986,nq:6059963286717890517
train,Selective retrieval policy,dense_keyword,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.0,1,3,1.5,much cost olympics,nq:6059963286717890517 | nq:5301072772616910848 | nq:-4362695987518558696 | nq:6507459087595991641 | nq:7242602448090583615,nq:6059963286717890517
train,Oracle retrieval action,bm25_keep,6059963286717890517,how much does it cost for the olympics,1.0,1.0,1.0,0.0,1,8,1.5,how much does it cost for the olympics,nq:6059963286717890517 | nq:-8074993547733090370 | nq:-1545150092700302635 | nq:-639213658336471682 | nq:-1762735185903280553,nq:6059963286717890517
train,Vanilla BM25,bm25_keep,775172980988648781,name a food you might eat on thanksgiving,1.0,1.0,1.0,0.0,1,8,1.5,name a food you might eat on thanksgiving,nq:775172980988648781 | nq:-2898557982435101429 | nq:-7371190246861514246 | nq:3229989271874316804 | nq:-3366153456070660329,nq:775172980988648781
train,BM25 keyword,bm25_keyword,775172980988648781,name a food you might eat on thanksgiving,1.0,1.0,1.0,0.0,1,6,1.5,name food you might eat thanksgiving,nq:775172980988648781 | nq:-2898557982435101429 | nq:8818050291845026380 | nq:3229989271874316804 | nq:-7371190246861514246,nq:775172980988648781
train,Dense original,dense_keep,775172980988648781,name a food you might eat on thanksgiving,1.0,1.0,1.0,0.0,1,8,1.5,name a food you might eat on thanksgiving,nq:775172980988648781 | nq:6471679536081978392 | nq:-2898557982435101429 | nq:-1892743779381029561 | nq:324988732948792930,nq:775172980988648781
