split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs
train,Vanilla BM25,keep,8818050291845026380,what does the number at the beginning of sesame street mean,1.0,1.0,1.0,0.0,1,11,1.5,what does the number at the beginning of sesame street mean,nq:8818050291845026380 | nq:-119638173687275454 | nq:-4482979425454794325 | nq:-4153891120088105846 | nq:-7837928303999170875,nq:8818050291845026380
train,Vanilla BM25,keep,-4723713582700509339,three largest cities in the world by population,1.0,1.0,1.0,0.0,1,8,1.5,three largest cities in the world by population,nq:-4723713582700509339 | nq:-3523873602178513305 | nq:7714908170965184772 | nq:-4907737409043643902 | nq:-1886758056229796497,nq:-4723713582700509339
train,Rewrite-all keyword,keyword_compress,-4723713582700509339,three largest cities in the world by population,1.0,1.0,1.0,0.0,1,5,1.5,three largest cities world population,nq:-4723713582700509339 | nq:-4907737409043643902 | nq:-3523873602178513305 | nq:-7195400924760894316 | nq:7714908170965184772,nq:-4723713582700509339
train,Rewrite-all entity expansion,entity_expand,-4723713582700509339,three largest cities in the world by population,1.0,1.0,1.0,0.0,1,5,1.5,three largest cities world population,nq:-4723713582700509339 | nq:-4907737409043643902 | nq:-3523873602178513305 | nq:-7195400924760894316 | nq:7714908170965184772,nq:-4723713582700509339
train,Train-best fixed rewrite,keyword_compress,-4723713582700509339,three largest cities in the world by population,1.0,1.0,1.0,0.0,1,5,1.5,three largest cities world population,nq:-4723713582700509339 | nq:-4907737409043643902 | nq:-3523873602178513305 | nq:-7195400924760894316 | nq:7714908170965184772,nq:-4723713582700509339
train,Selective bandit,keep,-4723713582700509339,three largest cities in the world by population,1.0,1.0,1.0,0.0,1,8,1.5,three largest cities in the world by population,nq:-4723713582700509339 | nq:-3523873602178513305 | nq:7714908170965184772 | nq:-4907737409043643902 | nq:-1886758056229796497,nq:-4723713582700509339
train,Oracle best action,keep,-4723713582700509339,three largest cities in the world by population,1.0,1.0,1.0,0.0,1,8,1.5,three largest cities in the world by population,nq:-4723713582700509339 | nq:-3523873602178513305 | nq:7714908170965184772 | nq:-4907737409043643902 | nq:-1886758056229796497,nq:-4723713582700509339
train,Vanilla BM25,keep,-1714964231516223669,any words in spanish that start with x,1.0,0.3333333333333333,0.5,0.0,1,8,1.1666666666666667,any words in spanish that start with x,nq:982203609098316932 | nq:1345582187538309806 | nq:-1714964231516223669 | nq:2161753529169331826 | nq:-1886758056229796497,nq:-1714964231516223669
train,Rewrite-all keyword,keyword_compress,-1714964231516223669,any words in spanish that start with x,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,any words spanish start x,nq:982203609098316932 | nq:-1714964231516223669 | nq:2161753529169331826 | nq:6360904115447662799 | nq:-3857694463453742742,nq:-1714964231516223669
train,Rewrite-all entity expansion,entity_expand,-1714964231516223669,any words in spanish that start with x,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,any words spanish start x,nq:982203609098316932 | nq:-1714964231516223669 | nq:2161753529169331826 | nq:6360904115447662799 | nq:-3857694463453742742,nq:-1714964231516223669
train,Train-best fixed rewrite,keyword_compress,-1714964231516223669,any words in spanish that start with x,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,any words spanish start x,nq:982203609098316932 | nq:-1714964231516223669 | nq:2161753529169331826 | nq:6360904115447662799 | nq:-3857694463453742742,nq:-1714964231516223669
train,Selective bandit,keyword_compress,-1714964231516223669,any words in spanish that start with x,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,any words spanish start x,nq:982203609098316932 | nq:-1714964231516223669 | nq:2161753529169331826 | nq:6360904115447662799 | nq:-3857694463453742742,nq:-1714964231516223669
train,Oracle best action,keyword_compress,-1714964231516223669,any words in spanish that start with x,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,any words spanish start x,nq:982203609098316932 | nq:-1714964231516223669 | nq:2161753529169331826 | nq:6360904115447662799 | nq:-3857694463453742742,nq:-1714964231516223669
train,Vanilla BM25,keep,717482371478923270,1000 ways to die season 1 full episodes,1.0,1.0,1.0,0.0,1,8,1.5,1000 ways to die season 1 full episodes,nq:717482371478923270 | nq:-836623887470609373 | nq:6185983988907724243 | nq:2329833534419074937 | nq:-1578435739686985671,nq:717482371478923270
train,Rewrite-all keyword,keyword_compress,717482371478923270,1000 ways to die season 1 full episodes,1.0,1.0,1.0,0.0,1,7,1.5,1000 ways die season 1 full episodes,nq:717482371478923270 | nq:-836623887470609373 | nq:6185983988907724243 | nq:2329833534419074937 | nq:-1578435739686985671,nq:717482371478923270
train,Rewrite-all entity expansion,entity_expand,717482371478923270,1000 ways to die season 1 full episodes,1.0,1.0,1.0,0.0,1,7,1.5,1000 ways die season 1 full episodes,nq:717482371478923270 | nq:-836623887470609373 | nq:6185983988907724243 | nq:2329833534419074937 | nq:-1578435739686985671,nq:717482371478923270
train,Train-best fixed rewrite,keyword_compress,717482371478923270,1000 ways to die season 1 full episodes,1.0,1.0,1.0,0.0,1,7,1.5,1000 ways die season 1 full episodes,nq:717482371478923270 | nq:-836623887470609373 | nq:6185983988907724243 | nq:2329833534419074937 | nq:-1578435739686985671,nq:717482371478923270
train,Selective bandit,keep,717482371478923270,1000 ways to die season 1 full episodes,1.0,1.0,1.0,0.0,1,8,1.5,1000 ways to die season 1 full episodes,nq:717482371478923270 | nq:-836623887470609373 | nq:6185983988907724243 | nq:2329833534419074937 | nq:-1578435739686985671,nq:717482371478923270
train,Oracle best action,keep,717482371478923270,1000 ways to die season 1 full episodes,1.0,1.0,1.0,0.0,1,8,1.5,1000 ways to die season 1 full episodes,nq:717482371478923270 | nq:-836623887470609373 | nq:6185983988907724243 | nq:2329833534419074937 | nq:-1578435739686985671,nq:717482371478923270
train,Vanilla BM25,keep,-1535821556179322605,where does the phrase jumping the shark come from,1.0,1.0,1.0,0.0,1,9,1.5,where does the phrase jumping the shark come from,nq:-1535821556179322605 | nq:-9199561147097898525 | nq:-3716243111645718342 | nq:3555567859880958432 | nq:1404052427196543739,nq:-1535821556179322605
train,Rewrite-all keyword,keyword_compress,-1535821556179322605,where does the phrase jumping the shark come from,1.0,1.0,1.0,0.0,1,4,1.5,phrase jumping shark come,nq:-1535821556179322605 | nq:-131138241864068252 | nq:-5670136654288025028 | nq:-7326729858763272108 | nq:8179898753906755813,nq:-1535821556179322605
train,Rewrite-all entity expansion,entity_expand,-1535821556179322605,where does the phrase jumping the shark come from,1.0,1.0,1.0,0.0,1,4,1.5,phrase jumping shark come,nq:-1535821556179322605 | nq:-131138241864068252 | nq:-5670136654288025028 | nq:-7326729858763272108 | nq:8179898753906755813,nq:-1535821556179322605
train,Train-best fixed rewrite,keyword_compress,-1535821556179322605,where does the phrase jumping the shark come from,1.0,1.0,1.0,0.0,1,4,1.5,phrase jumping shark come,nq:-1535821556179322605 | nq:-131138241864068252 | nq:-5670136654288025028 | nq:-7326729858763272108 | nq:8179898753906755813,nq:-1535821556179322605
train,Selective bandit,keep,-1535821556179322605,where does the phrase jumping the shark come from,1.0,1.0,1.0,0.0,1,9,1.5,where does the phrase jumping the shark come from,nq:-1535821556179322605 | nq:-9199561147097898525 | nq:-3716243111645718342 | nq:3555567859880958432 | nq:1404052427196543739,nq:-1535821556179322605
train,Oracle best action,keep,-1535821556179322605,where does the phrase jumping the shark come from,1.0,1.0,1.0,0.0,1,9,1.5,where does the phrase jumping the shark come from,nq:-1535821556179322605 | nq:-9199561147097898525 | nq:-3716243111645718342 | nq:3555567859880958432 | nq:1404052427196543739,nq:-1535821556179322605
train,Vanilla BM25,keep,-1773607187248198254,who sings that aint no way to go,1.0,1.0,1.0,0.0,1,8,1.5,who sings that aint no way to go,nq:-1773607187248198254 | nq:-219343909406145028 | nq:4142183495658071394 | nq:-7389783120512214939 | nq:3860011458309154397,nq:-1773607187248198254
train,Rewrite-all keyword,keyword_compress,-1773607187248198254,who sings that aint no way to go,1.0,1.0,1.0,0.0,1,5,1.5,sings aint no way go,nq:-1773607187248198254 | nq:918027731204120251 | nq:-2358564658452709474 | nq:3860011458309154397 | nq:4142183495658071394,nq:-1773607187248198254
train,Rewrite-all entity expansion,entity_expand,-1773607187248198254,who sings that aint no way to go,1.0,1.0,1.0,0.0,1,5,1.5,sings aint no way go,nq:-1773607187248198254 | nq:918027731204120251 | nq:-2358564658452709474 | nq:3860011458309154397 | nq:4142183495658071394,nq:-1773607187248198254
train,Train-best fixed rewrite,keyword_compress,-1773607187248198254,who sings that aint no way to go,1.0,1.0,1.0,0.0,1,5,1.5,sings aint no way go,nq:-1773607187248198254 | nq:918027731204120251 | nq:-2358564658452709474 | nq:3860011458309154397 | nq:4142183495658071394,nq:-1773607187248198254
train,Selective bandit,keep,-1773607187248198254,who sings that aint no way to go,1.0,1.0,1.0,0.0,1,8,1.5,who sings that aint no way to go,nq:-1773607187248198254 | nq:-219343909406145028 | nq:4142183495658071394 | nq:-7389783120512214939 | nq:3860011458309154397,nq:-1773607187248198254
train,Oracle best action,keep,-1773607187248198254,who sings that aint no way to go,1.0,1.0,1.0,0.0,1,8,1.5,who sings that aint no way to go,nq:-1773607187248198254 | nq:-219343909406145028 | nq:4142183495658071394 | nq:-7389783120512214939 | nq:3860011458309154397,nq:-1773607187248198254
train,Vanilla BM25,keep,5262336130893308488,which is the fastest train in india and what is its speed,1.0,1.0,1.0,0.0,1,12,1.5,which is the fastest train in india and what is its speed,nq:5262336130893308488 | nq:1161838469357678999 | nq:-4639110237893975393 | nq:4479358397781065399 | nq:6334785042849701664,nq:5262336130893308488
train,Rewrite-all keyword,keyword_compress,5262336130893308488,which is the fastest train in india and what is its speed,1.0,1.0,1.0,0.0,1,4,1.5,fastest train india speed,nq:5262336130893308488 | nq:-4639110237893975393 | nq:1161838469357678999 | nq:-1421884604605500549 | nq:8818050291845026380,nq:5262336130893308488
train,Rewrite-all entity expansion,entity_expand,5262336130893308488,which is the fastest train in india and what is its speed,1.0,1.0,1.0,0.0,1,4,1.5,fastest train india speed,nq:5262336130893308488 | nq:-4639110237893975393 | nq:1161838469357678999 | nq:-1421884604605500549 | nq:8818050291845026380,nq:5262336130893308488
train,Train-best fixed rewrite,keyword_compress,5262336130893308488,which is the fastest train in india and what is its speed,1.0,1.0,1.0,0.0,1,4,1.5,fastest train india speed,nq:5262336130893308488 | nq:-4639110237893975393 | nq:1161838469357678999 | nq:-1421884604605500549 | nq:8818050291845026380,nq:5262336130893308488
train,Selective bandit,keep,5262336130893308488,which is the fastest train in india and what is its speed,1.0,1.0,1.0,0.0,1,12,1.5,which is the fastest train in india and what is its speed,nq:5262336130893308488 | nq:1161838469357678999 | nq:-4639110237893975393 | nq:4479358397781065399 | nq:6334785042849701664,nq:5262336130893308488
train,Oracle best action,keep,5262336130893308488,which is the fastest train in india and what is its speed,1.0,1.0,1.0,0.0,1,12,1.5,which is the fastest train in india and what is its speed,nq:5262336130893308488 | nq:1161838469357678999 | nq:-4639110237893975393 | nq:4479358397781065399 | nq:6334785042849701664,nq:5262336130893308488
train,Vanilla BM25,keep,3374568953386327339,who laid foundation stone of islamia college peshawar,1.0,1.0,1.0,0.0,1,8,1.5,who laid foundation stone of islamia college peshawar,nq:3374568953386327339 | nq:-7657379080399040683 | nq:-4187551720360968088 | nq:-7326729858763272108 | nq:3541178874880593466,nq:3374568953386327339
train,Rewrite-all keyword,keyword_compress,3374568953386327339,who laid foundation stone of islamia college peshawar,1.0,1.0,1.0,0.0,1,6,1.5,laid foundation stone islamia college peshawar,nq:3374568953386327339 | nq:-7657379080399040683 | nq:1309043403861541992 | nq:-2614991144147210745 | nq:2941695495318078686,nq:3374568953386327339
train,Rewrite-all entity expansion,entity_expand,3374568953386327339,who laid foundation stone of islamia college peshawar,1.0,1.0,1.0,0.0,1,6,1.5,laid foundation stone islamia college peshawar,nq:3374568953386327339 | nq:-7657379080399040683 | nq:1309043403861541992 | nq:-2614991144147210745 | nq:2941695495318078686,nq:3374568953386327339
train,Train-best fixed rewrite,keyword_compress,3374568953386327339,who laid foundation stone of islamia college peshawar,1.0,1.0,1.0,0.0,1,6,1.5,laid foundation stone islamia college peshawar,nq:3374568953386327339 | nq:-7657379080399040683 | nq:1309043403861541992 | nq:-2614991144147210745 | nq:2941695495318078686,nq:3374568953386327339
train,Selective bandit,keep,3374568953386327339,who laid foundation stone of islamia college peshawar,1.0,1.0,1.0,0.0,1,8,1.5,who laid foundation stone of islamia college peshawar,nq:3374568953386327339 | nq:-7657379080399040683 | nq:-4187551720360968088 | nq:-7326729858763272108 | nq:3541178874880593466,nq:3374568953386327339
train,Oracle best action,keep,3374568953386327339,who laid foundation stone of islamia college peshawar,1.0,1.0,1.0,0.0,1,8,1.5,who laid foundation stone of islamia college peshawar,nq:3374568953386327339 | nq:-7657379080399040683 | nq:-4187551720360968088 | nq:-7326729858763272108 | nq:3541178874880593466,nq:3374568953386327339
train,Vanilla BM25,keep,602239395575444610,who was the cop in dumb and dumber,0.0,0.0,0.0,0.0,1,8,0.0,who was the cop in dumb and dumber,nq:-2496943533721790489 | nq:-219343909406145028 | nq:6091079313707220510 | nq:-5117382453861077400 | nq:6185983988907724243,nq:602239395575444610
train,Rewrite-all keyword,keyword_compress,602239395575444610,who was the cop in dumb and dumber,0.0,0.0,0.0,0.0,1,3,0.0,cop dumb dumber,nq:-2835721088579212901 | nq:-337261340919997771 | nq:-8494466275231295992 | nq:4793332266598034685 | nq:5372631738578000712,nq:602239395575444610
train,Rewrite-all entity expansion,entity_expand,602239395575444610,who was the cop in dumb and dumber,0.0,0.0,0.0,0.0,1,3,0.0,cop dumb dumber,nq:-2835721088579212901 | nq:-337261340919997771 | nq:-8494466275231295992 | nq:4793332266598034685 | nq:5372631738578000712,nq:602239395575444610
train,Train-best fixed rewrite,keyword_compress,602239395575444610,who was the cop in dumb and dumber,0.0,0.0,0.0,0.0,1,3,0.0,cop dumb dumber,nq:-2835721088579212901 | nq:-337261340919997771 | nq:-8494466275231295992 | nq:4793332266598034685 | nq:5372631738578000712,nq:602239395575444610
train,Selective bandit,keyword_compress,602239395575444610,who was the cop in dumb and dumber,0.0,0.0,0.0,0.0,1,3,0.0,cop dumb dumber,nq:-2835721088579212901 | nq:-337261340919997771 | nq:-8494466275231295992 | nq:4793332266598034685 | nq:5372631738578000712,nq:602239395575444610
train,Oracle best action,keep,602239395575444610,who was the cop in dumb and dumber,0.0,0.0,0.0,0.0,1,8,0.0,who was the cop in dumb and dumber,nq:-2496943533721790489 | nq:-219343909406145028 | nq:6091079313707220510 | nq:-5117382453861077400 | nq:6185983988907724243,nq:602239395575444610
train,Vanilla BM25,keep,982203609098316932,ole ole ole ole we are the champ,0.0,0.0,0.0,0.0,1,8,0.0,ole ole ole ole we are the champ,nq:8221988726104372475 | nq:6556718257422998662 | nq:6355352627831482364 | nq:1024341481678347204 | nq:4921498634589458542,nq:982203609098316932
