dataset,split,qid,question,gold_answer,retrieval_method,retrieval_action,reader,predicted_answer,reader_score,reader_passage_id,exact_match,f1,recall_at_5,mrr,ndcg_at_5,retrieval_calls,retrieval_reward,top_docs,gold_docs,missing_doc_count,claim_scope
hotpot,test,5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?",Emilia Fox,Vanilla BM25,bm25_keep,lexical,"She was educated at Bryanston School in Blandford, Dorset.",0.5555555555555556,Emilia Fox,0.0,0.0,1.0,1.0,1.0,1.0,1.5,Flashbacks of a Fool | Emilia Fox | Blandford United F.C. | John Pearce (handballer) | Bryanston,Emilia Fox | Flashbacks of a Fool,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8799c55542996e4f308877,"Jens Risom introduced what type of design, characterized by minimalism and functionality?",Scandinavian design,Selective retrieval policy,bm25_keyword,span,Scandinavian,0.5,Scandinavian design,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.5,Jens Risom | Scandinavian design | Jacqueline Winsor | Jens Ritter Instruments | HTML attribute,Jens Risom | Scandinavian design,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5a8799c55542996e4f308877,"Jens Risom introduced what type of design, characterized by minimalism and functionality?",Scandinavian design,Selective retrieval policy,bm25_keyword,answer_type,Scandinavian,0.5,Scandinavian design,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.5,Jens Risom | Scandinavian design | Jacqueline Winsor | Jens Ritter Instruments | HTML attribute,Jens Risom | Scandinavian design,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Vanilla BM25,bm25_keep,lexical,"Yōko Shōji (庄司 陽子 , Shōji Yōko , born 4 June 1950, in Mobara, Chiba) is a Japanese manga artist.",0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6509209298071326,1.0,1.25,Shōji Satō (artist) | Yōko Shōji | Yoko Kamio | Seito Shokun! | Gamma Alpha,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Vanilla BM25,bm25_keep,span,June,0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6509209298071326,1.0,1.25,Shōji Satō (artist) | Yōko Shōji | Yoko Kamio | Seito Shokun! | Gamma Alpha,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Vanilla BM25,bm25_keep,answer_type,4,0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6509209298071326,1.0,1.25,Shōji Satō (artist) | Yōko Shōji | Yoko Kamio | Seito Shokun! | Gamma Alpha,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Train-best retrieval action,hybrid_keyword,lexical,"Yōko Shōji (庄司 陽子 , Shōji Yōko , born 4 June 1950, in Mobara, Chiba) is a Japanese manga artist.",0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6934264036172708,2.0,1.22,Shōji Satō (artist) | Yōko Shōji | Seito Shokun! | Yoko Kamio | Ryukyukoku Matsuri Daiko Hawaii,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Train-best retrieval action,hybrid_keyword,span,June,0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6934264036172708,2.0,1.22,Shōji Satō (artist) | Yōko Shōji | Seito Shokun! | Yoko Kamio | Ryukyukoku Matsuri Daiko Hawaii,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Train-best retrieval action,hybrid_keyword,answer_type,4,0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6934264036172708,2.0,1.22,Shōji Satō (artist) | Yōko Shōji | Seito Shokun! | Yoko Kamio | Ryukyukoku Matsuri Daiko Hawaii,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Selective retrieval policy,hybrid_keyword,lexical,"Yōko Shōji (庄司 陽子 , Shōji Yōko , born 4 June 1950, in Mobara, Chiba) is a Japanese manga artist.",0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6934264036172708,2.0,1.22,Shōji Satō (artist) | Yōko Shōji | Seito Shokun! | Yoko Kamio | Ryukyukoku Matsuri Daiko Hawaii,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Selective retrieval policy,hybrid_keyword,span,June,0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6934264036172708,2.0,1.22,Shōji Satō (artist) | Yōko Shōji | Seito Shokun! | Yoko Kamio | Ryukyukoku Matsuri Daiko Hawaii,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5adcaa7f5542990d50227cdb,How many chapters does Yōko Shōji's most famous manga have?,24,Selective retrieval policy,hybrid_keyword,answer_type,4,0.5,Yōko Shōji,0.0,0.0,1.0,0.5,0.6934264036172708,2.0,1.22,Shōji Satō (artist) | Yōko Shōji | Seito Shokun! | Yoko Kamio | Ryukyukoku Matsuri Daiko Hawaii,Seito Shokun! | Yōko Shōji,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Vanilla BM25,bm25_keep,lexical,"Tommy Tam Fu-Wing (born 19 August 1946), better known by his stage name Ti Lung, is a Hong Kong actor, known for his numerous starring roles in a string of Shaw Brothers Studio's films, particularly ""The Blood Brothers"", ""The Duel"", ""The Sentimental Swordsman"" and its sequel, and in the classic ""A Better Tomorrow"".",0.9,Ti Lung,0.0,0.12244897959183672,1.0,1.0,0.8503449055347546,1.0,1.5,Ti Lung | Trouble Maker (film) | Cliff Lok | Return of the Sentimental Swordsman | The Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Vanilla BM25,bm25_keep,span,Tommy Tam Fu-Wing,0.9,Ti Lung,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,1.5,Ti Lung | Trouble Maker (film) | Cliff Lok | Return of the Sentimental Swordsman | The Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Vanilla BM25,bm25_keep,answer_type,Tommy Tam Fu-Wing,0.9,Ti Lung,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,1.5,Ti Lung | Trouble Maker (film) | Cliff Lok | Return of the Sentimental Swordsman | The Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Train-best retrieval action,hybrid_keyword,lexical,"Tommy Tam Fu-Wing (born 19 August 1946), better known by his stage name Ti Lung, is a Hong Kong actor, known for his numerous starring roles in a string of Shaw Brothers Studio's films, particularly ""The Blood Brothers"", ""The Duel"", ""The Sentimental Swordsman"" and its sequel, and in the classic ""A Better Tomorrow"".",0.9,Ti Lung,0.0,0.12244897959183672,1.0,1.0,1.0,2.0,1.47,The Sentimental Swordsman | Ti Lung | Cliff Lok | Return of the Sentimental Swordsman | Perils of the Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Train-best retrieval action,hybrid_keyword,span,Tommy Tam Fu-Wing,0.9,Ti Lung,1.0,1.0,1.0,1.0,1.0,2.0,1.47,The Sentimental Swordsman | Ti Lung | Cliff Lok | Return of the Sentimental Swordsman | Perils of the Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Train-best retrieval action,hybrid_keyword,answer_type,Tommy Tam Fu-Wing,0.9,Ti Lung,1.0,1.0,1.0,1.0,1.0,2.0,1.47,The Sentimental Swordsman | Ti Lung | Cliff Lok | Return of the Sentimental Swordsman | Perils of the Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Selective retrieval policy,bm25_keyword,lexical,"Tommy Tam Fu-Wing (born 19 August 1946), better known by his stage name Ti Lung, is a Hong Kong actor, known for his numerous starring roles in a string of Shaw Brothers Studio's films, particularly ""The Blood Brothers"", ""The Duel"", ""The Sentimental Swordsman"" and its sequel, and in the classic ""A Better Tomorrow"".",0.9,Ti Lung,0.0,0.12244897959183672,1.0,1.0,0.8503449055347546,1.0,1.5,Ti Lung | Cliff Lok | Trouble Maker (film) | Return of the Sentimental Swordsman | The Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Selective retrieval policy,bm25_keyword,span,Tommy Tam Fu-Wing,0.9,Ti Lung,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,1.5,Ti Lung | Cliff Lok | Trouble Maker (film) | Return of the Sentimental Swordsman | The Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae6179b5542992663a4f25b,Which Hong Kong actor born on 19 August 1946 starred in The Sentimental Swordsman,Tommy Tam Fu-Wing,Selective retrieval policy,bm25_keyword,answer_type,Tommy Tam Fu-Wing,0.9,Ti Lung,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,1.5,Ti Lung | Cliff Lok | Trouble Maker (film) | Return of the Sentimental Swordsman | The Sentimental Swordsman,The Sentimental Swordsman | Ti Lung,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Vanilla BM25,bm25_keep,lexical,"The compilation was released in two different formats, the 2CD+DVD edition, containing the greatest hits album with a remixes album and a bonus disc with music videos including the previously unreleased video ""Perra Enamorada"", and the 3CD+DVD Lujo-Box Set containing her ""Tour Minage"", filmed on October 10, 2000, in Palacio de los Deportes, in Madrid, Spain.",0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Colección Privada | La Más Perfecta Colección | Griswold Stadium | Bloomfield Road | July 5, 1962 Stadium",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Vanilla BM25,bm25_keep,span,DVD Lujo-Box Set,0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Colección Privada | La Más Perfecta Colección | Griswold Stadium | Bloomfield Road | July 5, 1962 Stadium",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Vanilla BM25,bm25_keep,answer_type,DVD Lujo-Box Set,0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Colección Privada | La Más Perfecta Colección | Griswold Stadium | Bloomfield Road | July 5, 1962 Stadium",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Train-best retrieval action,hybrid_keyword,lexical,"The compilation was released in two different formats, the 2CD+DVD edition, containing the greatest hits album with a remixes album and a bonus disc with music videos including the previously unreleased video ""Perra Enamorada"", and the 3CD+DVD Lujo-Box Set containing her ""Tour Minage"", filmed on October 10, 2000, in Palacio de los Deportes, in Madrid, Spain.",0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,"Colección Privada | July 5, 1962 Stadium | Amsterdam Arena | La Más Perfecta Colección | Pokémon Stadium 2",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Train-best retrieval action,hybrid_keyword,span,DVD Lujo-Box Set,0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,"Colección Privada | July 5, 1962 Stadium | Amsterdam Arena | La Más Perfecta Colección | Pokémon Stadium 2",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Train-best retrieval action,hybrid_keyword,answer_type,DVD Lujo-Box Set,0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,"Colección Privada | July 5, 1962 Stadium | Amsterdam Arena | La Más Perfecta Colección | Pokémon Stadium 2",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Selective retrieval policy,bm25_keep,lexical,"The compilation was released in two different formats, the 2CD+DVD edition, containing the greatest hits album with a remixes album and a bonus disc with music videos including the previously unreleased video ""Perra Enamorada"", and the 3CD+DVD Lujo-Box Set containing her ""Tour Minage"", filmed on October 10, 2000, in Palacio de los Deportes, in Madrid, Spain.",0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Colección Privada | La Más Perfecta Colección | Griswold Stadium | Bloomfield Road | July 5, 1962 Stadium",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Selective retrieval policy,bm25_keep,span,DVD Lujo-Box Set,0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Colección Privada | La Más Perfecta Colección | Griswold Stadium | Bloomfield Road | July 5, 1962 Stadium",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5ae5b06e554299546bf82f2a,"What was the capacity of the stadium that Colección Privada that was filmed on October 10, 2000?","15,500",Selective retrieval policy,bm25_keep,answer_type,DVD Lujo-Box Set,0.4444444444444444,Colección Privada,0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"Colección Privada | La Más Perfecta Colección | Griswold Stadium | Bloomfield Road | July 5, 1962 Stadium",Colección Privada | Palacio de Deportes de la Comunidad de Madrid,0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5aba89365542994dbf019932,Who is the television producer who created a 2011 American film based on a novel by Hunter S Thompson?,Colin Vaines,Vanilla BM25,bm25_keep,lexical,The Rum Diary is a 2011 American film based on the novel of the same name by Hunter S.,0.6363636363636364,The Rum Diary (film),0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"The Rum Diary (film) | Hunter × Hunter: Phantom Rouge | A Fairly Odd Movie: Grow Up, Timmy Turner! | Love's Christmas Journey | Tyshane",Colin Vaines | The Rum Diary (film),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5aba89365542994dbf019932,Who is the television producer who created a 2011 American film based on a novel by Hunter S Thompson?,Colin Vaines,Vanilla BM25,bm25_keep,span,The Rum Diary,0.6363636363636364,The Rum Diary (film),0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"The Rum Diary (film) | Hunter × Hunter: Phantom Rouge | A Fairly Odd Movie: Grow Up, Timmy Turner! | Love's Christmas Journey | Tyshane",Colin Vaines | The Rum Diary (film),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5aba89365542994dbf019932,Who is the television producer who created a 2011 American film based on a novel by Hunter S Thompson?,Colin Vaines,Vanilla BM25,bm25_keep,answer_type,The Rum Diary,0.6363636363636364,The Rum Diary (film),0.0,0.0,0.5,1.0,0.6131471927654584,1.0,1.0,"The Rum Diary (film) | Hunter × Hunter: Phantom Rouge | A Fairly Odd Movie: Grow Up, Timmy Turner! | Love's Christmas Journey | Tyshane",Colin Vaines | The Rum Diary (film),0,tiny_realdata_policy_reader_diagnostic
hotpot,test,5aba89365542994dbf019932,Who is the television producer who created a 2011 American film based on a novel by Hunter S Thompson?,Colin Vaines,Train-best retrieval action,hybrid_keyword,lexical,The Rum Diary is a 2011 American film based on the novel of the same name by Hunter S.,0.6363636363636364,The Rum Diary (film),0.0,0.0,0.5,1.0,0.6131471927654584,2.0,0.97,"The Rum Diary (film) | John Stainton | Tyshane | A Fairly Odd Movie: Grow Up, Timmy Turner! | Hunter × Hunter: The Last Mission",Colin Vaines | The Rum Diary (film),0,tiny_realdata_policy_reader_diagnostic
