split,method,qid,question,action_trace,recall_at_5,mrr,ndcg_at_5,reward,cost,retrieval_calls,top_docs,gold_docs
train,Vanilla BM25,5a7a567255429941d65f25bd,What was Iqbal F. Qadir on when he participated in an attack on a radar station located on western shore of the Okhamandal Peninsula?,stop,1.0,1.0,1.0,1.5,0.0,1,Iqbal F. Qadir | Dwarka | NATO Ouvrage &quot;G&quot; | Mukachevo Radar Station | Radar Station (film),Dwarka | Iqbal F. Qadir
train,Train-best fixed trace,5a8d09a955429941ae14df71,This British television series was adapted from one of the better-known novels of a 19th-century writer and was first published in what magazine? ,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Cranford (novel) | Cranford (TV series) | Dime novel | Isabella Banks | Barbara Cartland,Cranford (TV series) | Cranford (novel)
train,Multi-step FQI,5a8d09a955429941ae14df71,This British television series was adapted from one of the better-known novels of a 19th-century writer and was first published in what magazine? ,stop,1.0,1.0,1.0,1.5,0.0,1,Cranford (novel) | Cranford (TV series) | Dime novel | Konstanty Kalinowski | Barbara Cartland,Cranford (TV series) | Cranford (novel)
train,Oracle two-step,5a8d09a955429941ae14df71,This British television series was adapted from one of the better-known novels of a 19th-century writer and was first published in what magazine? ,stop,1.0,1.0,1.0,1.5,0.0,1,Cranford (novel) | Cranford (TV series) | Dime novel | Konstanty Kalinowski | Barbara Cartland,Cranford (TV series) | Cranford (novel)
train,Vanilla BM25,5ab97c0255429970cfb8eb1f,What football team did Mario Gomez and Javi Martinez both play for?,stop,0.5,0.5,0.38685280723454163,0.75,0.0,1,Willie Martinez (American football) | Mario Gómez | England women's national under-23 football team | 1993 Auburn Tigers football team | Tate Forcier,Javi Martínez | Mario Gómez
train,Rewrite-all keyword,5ab97c0255429970cfb8eb1f,What football team did Mario Gomez and Javi Martinez both play for?,keyword_compress,0.5,0.5,0.38685280723454163,0.73,0.02,2,Willie Martinez (American football) | Mario Gómez | Kentucky Xtreme | 2012–13 FC Bayern Munich season | 2012 FIU Panthers football team,Javi Martínez | Mario Gómez
train,Rewrite-all entity,5ab97c0255429970cfb8eb1f,What football team did Mario Gomez and Javi Martinez both play for?,entity_expand,1.0,0.5,0.6934264036172708,1.21,0.04,2,Willie Martinez (American football) | Mario Gómez | Javi Martínez | 2012–13 FC Bayern Munich season | 2012 FIU Panthers football team,Javi Martínez | Mario Gómez
train,Train-best fixed trace,5ab97c0255429970cfb8eb1f,What football team did Mario Gomez and Javi Martinez both play for?,keyword_compress -> stop,0.5,0.5,0.38685280723454163,0.73,0.02,2,Willie Martinez (American football) | Mario Gómez | Kentucky Xtreme | 2012–13 FC Bayern Munich season | 2012 FIU Panthers football team,Javi Martínez | Mario Gómez
train,Multi-step FQI,5ab97c0255429970cfb8eb1f,What football team did Mario Gomez and Javi Martinez both play for?,entity_expand -> stop,1.0,0.5,0.6934264036172708,1.21,0.04,2,Willie Martinez (American football) | Mario Gómez | Javi Martínez | 2012–13 FC Bayern Munich season | 2012 FIU Panthers football team,Javi Martínez | Mario Gómez
train,Oracle two-step,5ab97c0255429970cfb8eb1f,What football team did Mario Gomez and Javi Martinez both play for?,entity_expand -> stop,1.0,0.5,0.6934264036172708,1.21,0.04,2,Willie Martinez (American football) | Mario Gómez | Javi Martínez | 2012–13 FC Bayern Munich season | 2012 FIU Panthers football team,Javi Martínez | Mario Gómez
train,Vanilla BM25,5a89761d5542995153361310,Christmas in the Sun was performed mainly by the entertainer of what nationality?,stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,Christmas in the Sun | A Kylie Christmas (concert series) | Hal Russell | Twm o'r Nant | Eunsan byeolsinje,Christmas in the Sun | Rolf Harris
train,Rewrite-all keyword,5a89761d5542995153361310,Christmas in the Sun was performed mainly by the entertainer of what nationality?,keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,Christmas in the Sun | A Kylie Christmas (concert series) | Rolf Harris | Napoloni | Eunsan byeolsinje,Christmas in the Sun | Rolf Harris
train,Rewrite-all entity,5a89761d5542995153361310,Christmas in the Sun was performed mainly by the entertainer of what nationality?,entity_expand,1.0,1.0,0.9197207891481876,1.48,0.02,2,Christmas in the Sun | A Kylie Christmas (concert series) | Rolf Harris | Napoloni | Eunsan byeolsinje,Christmas in the Sun | Rolf Harris
train,Train-best fixed trace,5a89761d5542995153361310,Christmas in the Sun was performed mainly by the entertainer of what nationality?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Christmas in the Sun | A Kylie Christmas (concert series) | Rolf Harris | Napoloni | Eunsan byeolsinje,Christmas in the Sun | Rolf Harris
train,Multi-step FQI,5a89761d5542995153361310,Christmas in the Sun was performed mainly by the entertainer of what nationality?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Christmas in the Sun | A Kylie Christmas (concert series) | Rolf Harris | Napoloni | Eunsan byeolsinje,Christmas in the Sun | Rolf Harris
train,Oracle two-step,5a89761d5542995153361310,Christmas in the Sun was performed mainly by the entertainer of what nationality?,keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Christmas in the Sun | A Kylie Christmas (concert series) | Rolf Harris | Napoloni | Eunsan byeolsinje,Christmas in the Sun | Rolf Harris
train,Vanilla BM25,5ab28156554299449642c8ce,What league did was the team that played home games at Holman Stadium belong to?,stop,0.5,0.5,0.38685280723454163,0.75,0.0,1,Vero Beach Devil Rays | Nashua Pride | List of Green Bay Packers stadiums | Nashua Silver Knights | Salem Soldiers,Nashua Pride | Pittsfield Colonials
train,Rewrite-all keyword,5ab28156554299449642c8ce,What league did was the team that played home games at Holman Stadium belong to?,keyword_compress,0.5,0.3333333333333333,0.3065735963827292,0.6466666666666666,0.02,2,Vero Beach Devil Rays | Nashua Silver Knights | Nashua Pride | Salem Soldiers | List of Green Bay Packers stadiums,Nashua Pride | Pittsfield Colonials
train,Rewrite-all entity,5ab28156554299449642c8ce,What league did was the team that played home games at Holman Stadium belong to?,entity_expand,0.5,0.3333333333333333,0.3065735963827292,0.6366666666666666,0.03,2,Vero Beach Devil Rays | Nashua Silver Knights | Nashua Pride | Arizona League Dodgers | List of Green Bay Packers stadiums,Nashua Pride | Pittsfield Colonials
train,Train-best fixed trace,5ab28156554299449642c8ce,What league did was the team that played home games at Holman Stadium belong to?,keyword_compress -> stop,0.5,0.3333333333333333,0.3065735963827292,0.6466666666666666,0.02,2,Vero Beach Devil Rays | Nashua Silver Knights | Nashua Pride | Salem Soldiers | List of Green Bay Packers stadiums,Nashua Pride | Pittsfield Colonials
train,Multi-step FQI,5ab28156554299449642c8ce,What league did was the team that played home games at Holman Stadium belong to?,feedback_expand -> stop,1.0,0.5,0.6240505200038379,1.2,0.05,2,Vero Beach Devil Rays | Nashua Pride | Arizona League Dodgers | Nashua Silver Knights | Pittsfield Colonials,Nashua Pride | Pittsfield Colonials
train,Oracle two-step,5ab28156554299449642c8ce,What league did was the team that played home games at Holman Stadium belong to?,feedback_expand -> stop,1.0,0.5,0.6240505200038379,1.2,0.05,2,Vero Beach Devil Rays | Nashua Pride | Arizona League Dodgers | Nashua Silver Knights | Pittsfield Colonials,Nashua Pride | Pittsfield Colonials
train,Vanilla BM25,5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,James Leo Herlihy | Ilhéus Jorge Amado Airport | Blue Denim | Sea of Death | Zélia Gattai,James Leo Herlihy | Jorge Amado
train,Rewrite-all keyword,5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",keyword_compress,0.5,1.0,0.6131471927654584,0.98,0.02,2,James Leo Herlihy | Blue Denim | Ilhéus Jorge Amado Airport | Sea of Death | Jubiabá,James Leo Herlihy | Jorge Amado
train,Rewrite-all entity,5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",entity_expand,0.5,1.0,0.6131471927654584,0.955,0.045,2,James Leo Herlihy | Blue Denim | Ilhéus Jorge Amado Airport | Sea of Death | Jubiabá,James Leo Herlihy | Jorge Amado
train,Train-best fixed trace,5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",keyword_compress -> stop,0.5,1.0,0.6131471927654584,0.98,0.02,2,James Leo Herlihy | Blue Denim | Ilhéus Jorge Amado Airport | Sea of Death | Jubiabá,James Leo Herlihy | Jorge Amado
train,Multi-step FQI,5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,James Leo Herlihy | Ilhéus Jorge Amado Airport | Blue Denim | Sea of Death | Zélia Gattai,James Leo Herlihy | Jorge Amado
train,Oracle two-step,5a7bacf35542997c3ec9724b,"Who was born first, Jorge Amado or James Leo Herlihy?",stop,0.5,1.0,0.6131471927654584,1.0,0.0,1,James Leo Herlihy | Ilhéus Jorge Amado Airport | Blue Denim | Sea of Death | Zélia Gattai,James Leo Herlihy | Jorge Amado
train,Vanilla BM25,5a8016215542992bc0c4a6a3,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,stop,1.0,1.0,1.0,1.5,0.0,1,Oasis: Supersonic | Amy (2015 film) | Tears Dry on Their Own | Amy (soundtrack) | Fear Itself (film),Amy (2015 film) | Oasis: Supersonic
train,Rewrite-all keyword,5a8016215542992bc0c4a6a3,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,Oasis: Supersonic | Amy (2015 film) | Amy (soundtrack) | Tears Dry on Their Own | Fear Itself (film),Amy (2015 film) | Oasis: Supersonic
train,Rewrite-all entity,5a8016215542992bc0c4a6a3,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,entity_expand,1.0,1.0,1.0,1.48,0.02,2,Oasis: Supersonic | Amy (2015 film) | Tears Dry on Their Own | Amy (soundtrack) | Fear Itself (film),Amy (2015 film) | Oasis: Supersonic
train,Train-best fixed trace,5a8016215542992bc0c4a6a3,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,Oasis: Supersonic | Amy (2015 film) | Amy (soundtrack) | Tears Dry on Their Own | Fear Itself (film),Amy (2015 film) | Oasis: Supersonic
train,Multi-step FQI,5a8016215542992bc0c4a6a3,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,stop,1.0,1.0,1.0,1.5,0.0,1,Oasis: Supersonic | Amy (2015 film) | Tears Dry on Their Own | Amy (soundtrack) | Fear Itself (film),Amy (2015 film) | Oasis: Supersonic
train,Oracle two-step,5a8016215542992bc0c4a6a3,Which producer from the 2015 British documentary film about the life and death of British singer-songwriter Amy Winehouse also worked on the film Oasis: Supersonic as a film producer?,stop,1.0,1.0,1.0,1.5,0.0,1,Oasis: Supersonic | Amy (2015 film) | Tears Dry on Their Own | Amy (soundtrack) | Fear Itself (film),Amy (2015 film) | Oasis: Supersonic
train,Vanilla BM25,5a7a99db55429941d65f26ea,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Rønnaug Alten | Kolbjørn Buøen | Bjarte Hjelmeland | Viola (Twelfth Night) | Den Nationale Scene,Rønnaug Alten | Viola (Twelfth Night)
train,Rewrite-all keyword,5a7a99db55429941d65f26ea,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",keyword_compress,1.0,1.0,0.9197207891481876,1.48,0.02,2,Rønnaug Alten | Kolbjørn Buøen | Viola (Twelfth Night) | Karl Bergmann | Gustav Thomassen,Rønnaug Alten | Viola (Twelfth Night)
train,Rewrite-all entity,5a7a99db55429941d65f26ea,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",entity_expand,0.5,1.0,0.6131471927654584,0.965,0.035,2,Rønnaug Alten | Kolbjørn Buøen | Karl Bergmann | Gustav Thomassen | Bjarte Hjelmeland,Rønnaug Alten | Viola (Twelfth Night)
train,Train-best fixed trace,5a7a99db55429941d65f26ea,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",keyword_compress -> stop,1.0,1.0,0.9197207891481876,1.48,0.02,2,Rønnaug Alten | Kolbjørn Buøen | Viola (Twelfth Night) | Karl Bergmann | Gustav Thomassen,Rønnaug Alten | Viola (Twelfth Night)
train,Multi-step FQI,5a7a99db55429941d65f26ea,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Rønnaug Alten | Kolbjørn Buøen | Bjarte Hjelmeland | Viola (Twelfth Night) | Den Nationale Scene,Rønnaug Alten | Viola (Twelfth Night)
train,Oracle two-step,5a7a99db55429941d65f26ea,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Rønnaug Alten | Kolbjørn Buøen | Bjarte Hjelmeland | Viola (Twelfth Night) | Den Nationale Scene,Rønnaug Alten | Viola (Twelfth Night)
train,Vanilla BM25,5ab2beba554299166977408f,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,stop,1.0,1.0,0.8503449055347546,1.5,0.0,1,"William J. Weaver | Cobbe portrait | Study after Velázquez | Ashley William Joseph | Prince Edward, Duke of Kent and Strathearn","Prince Edward, Duke of Kent and Strathearn | William J. Weaver"
train,Rewrite-all keyword,5ab2beba554299166977408f,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,keyword_compress,1.0,1.0,1.0,1.48,0.02,2,"William J. Weaver | Prince Edward, Duke of Kent and Strathearn | Ashley William Joseph | Cobbe portrait | Study after Velázquez","Prince Edward, Duke of Kent and Strathearn | William J. Weaver"
train,Rewrite-all entity,5ab2beba554299166977408f,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,entity_expand,1.0,1.0,0.9197207891481876,1.465,0.035,2,"William J. Weaver | Ashley William Joseph | Prince Edward, Duke of Kent and Strathearn | Cobbe portrait | Study after Velázquez","Prince Edward, Duke of Kent and Strathearn | William J. Weaver"
train,Train-best fixed trace,5ab2beba554299166977408f,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,keyword_compress -> stop,1.0,1.0,1.0,1.48,0.02,2,"William J. Weaver | Prince Edward, Duke of Kent and Strathearn | Ashley William Joseph | Cobbe portrait | Study after Velázquez","Prince Edward, Duke of Kent and Strathearn | William J. Weaver"
train,Multi-step FQI,5ab2beba554299166977408f,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,stop,1.0,1.0,0.8503449055347546,1.5,0.0,1,"William J. Weaver | Cobbe portrait | Study after Velázquez | Ashley William Joseph | Prince Edward, Duke of Kent and Strathearn","Prince Edward, Duke of Kent and Strathearn | William J. Weaver"
train,Oracle two-step,5ab2beba554299166977408f,Who is the father of the Prince in which William Joseph Weaver is most famous for painting a full length portrait of?,stop,1.0,1.0,0.8503449055347546,1.5,0.0,1,"William J. Weaver | Cobbe portrait | Study after Velázquez | Ashley William Joseph | Prince Edward, Duke of Kent and Strathearn","Prince Edward, Duke of Kent and Strathearn | William J. Weaver"
train,Vanilla BM25,5a79186f55429907847277af,Where is stadium that was named after Rodney Cline Carew?,stop,1.0,1.0,0.8772153153380493,1.5,0.0,1,Estadio Nacional de Panamá | Rodney Bay | Estadio Rommel Fernández | Rod Carew | Russ Cline,Estadio Nacional de Panamá | Rod Carew
